COD_INE;ID_REL;codigo_ine;PROVINCIA;ubicacion;SUPERFICIE;PERIMETRO;LONGITUD_ETRS89;LATITUD_ETRS89;ALTITUD
46040000000;1460403;46120;València/Valencia;Antella;1757,92;22137;-0,59190021;39,07941331;42
46041000000;1460410;46123;València/Valencia;Aras de los Olmos;7603,56;40663;-1,13281495;39,9241561;935
46042000000;1460425;46126;València/Valencia;Aielo de Malferit;2673,9164;26471;-0,5914752;38,87774947;289
46043000000;1460431;46129;València/Valencia;Aielo de Rugat;783,1351;17933;-0,34335159;38,88172539;265
46044000000;1460446;46132;València/Valencia;Ayora;44668;103346;-1,05608454;39,05979756;596
46045000000;1460459;46135;València/Valencia;Barxeta;2851,7524;26993;-0,41727383;39,02181544;112
46046000000;1460462;46138;València/Valencia;Barx;1610,6;18830;-0,30181016;39,01431675;343
46047000000;1460478;46141;València/Valencia;Bèlgida;1726,1665;24035;-0,4752401;38,85896646;281
46048000000;1460484;46144;València/Valencia;Bellreguard;285,1713;11468;-0,16184473;38,94530865;24
46049000000;1460497;46147;València/Valencia;Bellús;953,995;16039;-0,48553042;38,94587097;134
46050000000;1460500;46150;València/Valencia;Benagéber;6982,4219;35659;-1,10117987;39,70765805;777
46051000000;1460517;46153;València/Valencia;Benaguasil;2520,54;33677;-0,58618131;39,59364725;109
46052000000;1460522;46156;València/Valencia;Benavites;426,9712;14093;-0,25833794;39,74059326;39
46053000000;1460538;46159;València/Valencia;Beneixida;319,6145;12275;-0,548801;39,057492;55
46054000000;1460543;46162;València/Valencia;Benetússer;77,8624;3776;-0,39719744;39,42296574;14
46055000000;1460556;46165;València/Valencia;Beniarjó;276,57;9213;-0,18636266;38,9324161;45
46056000000;1460569;46168;València/Valencia;Beniatjar;1137,0963;17693;-0,41655507;38,84710544;389
46057000000;1460575;46171;València/Valencia;Benicolet;1133,29;19734;-0,34554941;38,91865981;241
46058000000;1460581;46174;València/Valencia;Benifairó de les Valls;434,5084;11177;-0,26780809;39,72830418;46
46059000000;1460594;46177;València/Valencia;Benifairó de la Valldigna;2019,8833;26972;-0,30276868;39,05379019;36
46060000000;1460608;46180;València/Valencia;Benifaió;2015,369;20186;-0,42733016;39,28514298;19
46061000000;1460615;46183;València/Valencia;Beniflá;62,58;3899;-0,18894082;38,9284692;47
46062000000;1460620;46186;València/Valencia;Benigànim;3343,913;27464;-0,4434453;38,94355063;182
46063000000;1460636;46189;València/Valencia;Benimodo;1252,1591;23026;-0,52847323;39,21301774;45
46064000000;1460641;46192;València/Valencia;Benimuslem;417,0444;10438;-0,49254298;39,13177858;22
46065000000;1460654;46195;València/Valencia;Beniparrell;361,76;8967;-0,41096159;39,38189594;6
46066000000;1460667;46198;València/Valencia;Benirredrà;38,8698;3014;-0,19215383;38,96133073;28
46067000000;1460673;46201;València/Valencia;Benissanó;225,15;6700;-0,578202;39,61411166;131
46068000000;1460689;46204;València/Valencia;Benissoda;404,0015;10269;-0,52989034;38,83146661;344
46069000000;1460692;46207;València/Valencia;Benissuera;211,9425;6060;-0,47709232;38,9124792;159
46070000000;1460706;46210;València/Valencia;Bétera;7511,62;35061;-0,46050256;39,59086755;102
46071000000;1460713;46213;València/Valencia;Bicorp;13650,4042;51287;-0,78756183;39,13280027;289
46072000000;1460728;46216;València/Valencia;Bocairent;9698,1275;53420;-0,61108501;38,76638359;622
46073000000;1460734;46219;València/Valencia;Bolbaite;4038,6844;36537;-0,67413079;39,06258674;237
46074000000;1460749;46222;València/Valencia;Bonrepòs i Mirambell;105,81;4761;-0,36636985;39,51905184;15
46075000000;1460752;46225;València/Valencia;Bufali;319,2121;12777;-0,51618568;38,86814307;236
46076000000;1460765;46228;València/Valencia;Bugarra;4034,49;31115;-0,77484477;39,60869693;178
46077000000;1460771;46231;València/Valencia;Buñol;11240,253;57726;-0,78986594;39,41801363;352
46078000000;1460787;46234;València/Valencia;Burjassot;343,87;9248;-0,41266051;39,50973203;48
46079000000;1460790;46237;València/Valencia;Calles;6492,23;54038;-0,97369191;39,72550247;348
46080000000;1460804;46240;València/Valencia;Camporrobles;8949,7464;58333;-1,39769289;39,64705412;915
46081000000;1460811;46243;València/Valencia;Canals;2185,965;42240;-0,58558184;38,95946334;155
46082000000;1460826;46246;València/Valencia;Canet d'En Berenguer;394,95;10195;-0,21878416;39,68077325;10
46083000000;1460832;46249;València/Valencia;Carcaixent;5925,4777;46382;-0,44698055;39,12276198;21
46084000000;1460847;46252;València/Valencia;Càrcer;740,5169;18752;-0,56780586;39,07013757;39
46085000000;1460850;46255;València/Valencia;Carlet;4562,161;31693;-0,5198408;39,2272942;49
46086000000;1460863;46258;València/Valencia;Carrícola;459,9225;10676;-0,47165762;38,84038285;334
46087000000;1460879;46261;València/Valencia;Casas Altas;1595,0511;27317;-1,26239473;40,039604;715
46088000000;1460885;46264;València/Valencia;Casas Bajas;2265,2881;21377;-1,26056666;40,02345052;689
46089000000;1460898;46267;València/Valencia;Casinos;4163,95;25333;-0,70721276;39,70027294;312
46090000000;1460902;46270;València/Valencia;Castelló de Rugat;1902,2496;28981;-0,38259728;38,87583716;311
46091000000;1460919;46273;València/Valencia;Castellonet de la Conquesta;544,37;11663;-0,26340163;38,9144824;173
46092000000;1460924;46276;València/Valencia;Castielfabib;10625,77;63201;-1,30342617;40,13136465;942
46093000000;1460930;46279;València/Valencia;Catadau;3545,7628;31126;-0,56933467;39,27529449;91
46094000000;1460945;46282;València/Valencia;Catarroja;1315,32;24241;-0,40311595;39,40248625;10
46095000000;1460958;46285;València/Valencia;Caudete de las Fuentes;3459,8751;25957;-1,27886718;39,55852733;776
46096000000;1460961;46288;València/Valencia;Cerdà;152,2063;25452;-0,57384286;38,98592424;146
46097000000;1460977;46291;València/Valencia;Cofrentes;10318,4198;47268;-1,06219832;39,23015338;388
46098000000;1460983;46294;València/Valencia;Corbera;2026,9553;24794;-0,35512919;39,15811861;13
46099000000;1460996;46297;València/Valencia;Cortes de Pallás;23301,2831;77472;-0,94088107;39,24291836;423
46100000000;1461000;46300;València/Valencia;Cotes;632,5915;15253;-0,57519438;39,07173309;38
46101000000;1461017;46303;València/Valencia;Quart de les Valls;842,7032;12157;-0,27210475;39,74005314;56
46102000000;1461022;46306;València/Valencia;Quart de Poblet;1968,71;32177;-0,44189692;39,4837855;40
46103000000;1461038;46309;València/Valencia;Quartell;317,7895;17298;-0,26415029;39,73790192;42
46104000000;1461043;46312;València/Valencia;Quatretonda;4357,28;40450;-0,40245924;38,94564511;225
46105000000;1461056;46315;València/Valencia;Cullera;5382,095;43454;-0,25463848;39,16508089;4
46106000000;1461069;46318;València/Valencia;Chelva;19038,22;101576;-0,99729278;39,74732697;471
46107000000;1461075;46321;València/Valencia;Chella;4349,2426;40999;-0,66154777;39,04466694;221
46108000000;1461081;46324;València/Valencia;Chera;4969,7393;31769;-0,97432056;39,59185191;650
46109000000;1461094;46327;València/Valencia;Cheste;7152,92;44109;-0,68276913;39,49486693;217
46110000000;1461108;46330;València/Valencia;Xirivella;512,68;10006;-0,4252401;39,46575132;30
46111000000;1461115;46333;València/Valencia;Chiva;17828,68;83227;-0,716975927;39,47156;173
46112000000;1461120;46336;València/Valencia;Chulilla;6177,9511;32589;-0,89209647;39,65561537;297
46113000000;1461136;46339;València/Valencia;Daimús;314,5548;9026;-0,15272664;38,96816756;9
46114000000;1461141;46342;València/Valencia;Domeño;6869,72;59946;-0,67352299;39,66021506;353
46115000000;1461154;46345;València/Valencia;Dos Aguas;12151;57812;-0,79902632;39,28774033;356
46116000000;1461167;46348;València/Valencia;l'Eliana;871,03;14365;-0,53062592;39,56680347;92
46117000000;1461173;46351;València/Valencia;Emperador;2,88;714;-0,338570559;39,55430402;17
46118000000;1461189;46354;València/Valencia;Enguera;24191,04;77054;-0,68736433;38,97823024;320
46119000000;1461192;46357;València/Valencia;l'Énova;767,3719;20984;-0,48088592;39,04498344;49
46120000000;1461206;46360;València/Valencia;Estivella;2091,7331;19905;-0,34812823;39,71259324;116
46121000000;1461213;46363;València/Valencia;Estubeny;641,8357;10882;-0,62360276;39,01717685;180
46122000000;1461228;46366;València/Valencia;Faura;163,6375;9634;-0,26048852;39,72665412;29
46123000000;1461234;46369;València/Valencia;Favara;945,3583;13213;-0,2910155;39,12576138;9
46124000000;1461249;46372;València/Valencia;Fontanars dels Alforins;7467,89;41374;-0,7849707;38,78460648;626
46125000000;1461252;46375;València/Valencia;Fortaleny;456,8498;15494;-0,3129574;39,18349516;6
46126000000;1461265;46378;València/Valencia;Foios;647,9878;21241;-0,35654242;39,53771987;20
46127000000;1461271;46381;València/Valencia;la Font d'en Carròs;989,8288;13738;-0,169220567;38,91637893;67
46128000000;1461287;46384;València/Valencia;la Font de la Figuera;8470,54;43876;-0,8808594;38,80692932;531
46129000000;1461290;46387;València/Valencia;Fuenterrobles;4945,3083;29592;-1,36565215;39,58478289;879
46130000000;1461304;46390;València/Valencia;Gavarda;798,66;16325;-0,545075189;39,09016655;33
46131000000;1461311;46393;València/Valencia;Gandia;6105,35;58283;-0,17941691;38,96736579;21
46132000000;1461326;46396;València/Valencia;el Genovés;1516,2477;33391;-0,46980831;38,98857844;139
46133000000;1461332;46399;València/Valencia;Gestalgar;6975,46;39671;-0,83411982;39,60452902;199
46134000000;1461347;46402;València/Valencia;Gilet;1128,1704;14786;-0,32187497;39,67876673;83
46135000000;1461350;46405;València/Valencia;Godella;840,56;16538;-0,4112644;39,51882686;36
46136000000;1461363;46408;València/Valencia;Godelleta;3745,104;27894;-0,68739214;39,42338022;270
46137000000;1461379;46411;València/Valencia;la Granja de la Costera;83,1417;13077;-0,55743511;38,99577156;112
46138000000;1461385;46414;València/Valencia;Guadasséquies;325,9926;10757;-0,48409596;38,92509983;154
46139000000;1461398;46417;València/Valencia;Guadassuar;3534;52487;-0,47824408;39,1855886;23
46140000000;1461402;46420;València/Valencia;Guardamar de la Safor;109,8528;6176;-0,14822188;38,96194035;5
46141000000;1461419;46423;València/Valencia;Higueruelas;1898,95;20896;-0,86121416;39,78953013;767
46142000000;1461424;46426;València/Valencia;Jalance;9477,6;49136;-1,07743184;39,19197816;443
46143000000;1461430;46429;València/Valencia;Xeraco;2031,56;24038;-0,21567267;39,03284153;7
46144000000;1461445;46432;València/Valencia;Jarafuel;10309,1729;55736;-1,07224204;39,13911133;595
46145000000;1461458;46435;València/Valencia;Xàtiva;7656,4398;153220;-0,51869568;38,98797116;120
46146000000;1461461;46438;València/Valencia;Xeresa;1693,09;21559;-0,21839661;39,00991535;23
46147000000;1461477;46441;València/Valencia;Llíria;22784,77;107245;-0,59442849;39,62586366;187
46148000000;1461483;46444;València/Valencia;Loriguilla;7242,1075;60521;-0,57094704;39,48972714;113
46149000000;1461496;46447;València/Valencia;Losa del Obispo;1216,7465;16402;-0,87040736;39,69501292;390
46150000000;1461509;46450;València/Valencia;Llutxent;4010,26;36886;-0,35687285;38,94137736;275
46151000000;1461516;46453;València/Valencia;Llocnou d'En Fenollet;153,2063;14405;-0,46677015;39,01387415;92
46152000000;1461521;46456;València/Valencia;Llocnou de la Corona;1,26;461;-0,38198174;39,42139891;7
46153000000;1461537;46459;València/Valencia;Llocnou de Sant Jeroni;646,73;11176;-0,28526658;38,91266873;153
46154000000;1461542;46462;València/Valencia;Llanera de Ranes;927,3681;29549;-0,57140634;38,99303617;139
46155000000;1461555;46465;València/Valencia;Llaurí;1362,5515;21580;-0,33047621;39,14725855;14
46156000000;1461568;46468;València/Valencia;Llombai;5557,4966;40252;-0,57180558;39,28094081;95
46157000000;1461574;46471;València/Valencia;la Llosa de Ranes;712,5758;17463;-0,53357725;39,01884746;111
46158000000;1461580;46474;València/Valencia;Macastre;3765,532;26180;-0,78556852;39,38167832;365
46159000000;1461593;46477;València/Valencia;Manises;1965,2934;21157;-0,45700309;39,49163946;49
46160000000;1461607;46480;València/Valencia;Manuel;604,8395;15060;-0,49270651;39,05016654;63
46161000000;1461614;46483;València/Valencia;Marines;3566,74;37097;-0,56143173;39,67511213;216
46162000000;1461629;46486;València/Valencia;Massalavés;748,3618;13144;-0,52158427;39,14048106;28
46163000000;1461635;46489;València/Valencia;Massalfassar;253,58;8239;-0,32622473;39,55798018;12
46164000000;1461640;46492;València/Valencia;Massamagrell;616,2519;18678;-0,33056042;39,57025065;14
46165000000;1461653;46495;València/Valencia;Massanassa;559,56;17195;-0,39951769;39,40993709;13
46166000000;1461666;46498;València/Valencia;Meliana;471,13;10581;-0,34864343;39,52761225;12
46167000000;1461672;46501;València/Valencia;Millares;10550,6818;45540;-0,77391734;39,23710615;364
46168000000;1461688;46504;València/Valencia;Miramar;255,6079;7948;-0,13973887;38,95021905;13
46169000000;1461691;46507;València/Valencia;Mislata;203,22;8348;-0,418037;39,475206;29
46170000000;1461705;46510;València/Valencia;Moixent/Mogente;14960,03;58635;-0,751892924;38,87398074;332
46171000000;1461712;46513;València/Valencia;Moncada;1582,8331;22395;-0,39446412;39,54537844;31
46172000000;1461727;46516;València/Valencia;Montserrat;4557,5315;27502;-0,60318184;39,3581245;165
46173000000;1461733;46519;València/Valencia;Montaverner;739,8217;14912;-0,49660885;38,88905087;183
46174000000;1461748;46522;València/Valencia;Montesa;4811,2547;29580;-0,65333755;38,94950328;293
46175000000;1461751;46525;València/Valencia;Montitxelvo/Montichelvo;816,4822;14309;-0,33961791;38,89097398;262
46176000000;1461764;46528;València/Valencia;Montroi/Montroy;3139,0543;23293;-0,61459393;39,33787195;138
46177000000;1461770;46531;València/Valencia;Museros;1246,06;18840;-0,34168706;39,56418171;17
46178000000;1461786;46534;València/Valencia;Nàquera/Náquera;3870,5848;27081;-0,42519631;39,65820571;222
46179000000;1461799;46537;València/Valencia;Navarrés;4703,932;32579;-0,69276472;39,10145536;278
46180000000;1461803;46540;València/Valencia;Novetlè;147,1685;7412;-0,548055768;38,98108594;123
46181000000;1461810;46543;València/Valencia;Oliva;6016,18;44120;-0,1206552;38,92087548;15
46182000000;1461825;46546;València/Valencia;Olocau;3733,86;27631;-0,53078642;39,69987774;274
46183000000;1461831;46549;València/Valencia;l'Olleria;3222,4694;26792;-0,54678215;38,91173101;250
46184000000;1461846;46552;València/Valencia;Ontinyent;12542,9562;48694;-0,60649062;38,82288129;353
46185000000;1461859;46555;València/Valencia;Otos;1106,797;29042;-0,44429964;38,85350908;327
46186000000;1461862;46558;València/Valencia;Paiporta;395,61;8884;-0,41879076;39,42831198;23
46187000000;1461878;46561;València/Valencia;Palma de Gandía;1390,7;26945;-0,22061035;38,92449088;65
46188000000;1461884;46564;València/Valencia;Palmera;97,7834;5217;-0,15177074;38,94190989;22
46189000000;1461897;46567;València/Valencia;el Palomar;775,8451;25150;-0,50277319;38,85358534;311
46190000000;1461901;46570;València/Valencia;Paterna;3578,87;34080;-0,44257379;39,50273688;53
46191000000;1461918;46573;València/Valencia;Pedralba;5903,69;34420;-0,72653887;39,60457168;150
46192000000;1461923;46576;València/Valencia;Petrés;187,4731;6749;-0,30940208;39,68383811;78
46193000000;1461939;46579;València/Valencia;Picanya;724,13;14833;-0,43572711;39,43592093;31
46194000000;1461944;46582;València/Valencia;Picassent;8578,5689;38360;-0,45913698;39,36274319;47
46195000000;1461957;46585;València/Valencia;Piles;394,0574;8490;-0,13225797;38,94060288;9
46196000000;1461960;46588;València/Valencia;Pinet;1188,9225;16783;-0,33672641;38,98399263;359
46197000000;1461976;46591;València/Valencia;Polinyà de Xúquer;917,6918;21195;-0,3685699;39,19675684;12
46198000000;1461982;46594;València/Valencia;Potries;307,191;10015;-0,19440976;38,91524933;63
46199000000;1461995;46597;València/Valencia;la Pobla de Farnals;362,01;16427;-0,32682479;39,57871399;13
46200000000;1462009;46606;València/Valencia;la Pobla del Duc;1886,8766;26692;-0,41980188;38,90612685;243
46201000000;1462016;46600;València/Valencia;Puebla de San Miguel;6361,13;35138;-1,14463186;40,04493023;1103
46202000000;1462021;46603;València/Valencia;la Pobla de Vallbona;3324,76;33800;-0,55296899;39,59242058;101
46203000000;1462037;46609;València/Valencia;la Pobla Llarga;1009,3092;21571;-0,47555312;39,08408601;32
46204000000;1462042;46612;València/Valencia;el Puig de Santa Maria;2680,41;30277;-0,3033912;39,58982953;11
46205000000;1462055;46615;València/Valencia;Puçol;1810,12;22232;-0,30317868;39,61631894;10
46206000000;1462068;46618;València/Valencia;Quesa;7315,8632;67994;-0,74015727;39,11970028;220
46207000000;1462074;46621;València/Valencia;Rafelbunyol;419,8338;12262;-0,33500891;39,5893341;23
46208000000;1462080;46624;València/Valencia;Rafelcofer;203,3485;6441;-0,16663919;38,93355127;34
46209000000;1462093;46627;València/Valencia;Rafelguaraf;1626,2105;29089;-0,45692484;39,05108497;41
46210000000;1462107;46630;València/Valencia;Ráfol de Salem;432,5206;12507;-0,39689276;38,86594914;293
46211000000;1462114;46633;València/Valencia;el Real de Gandia;607,1662;11437;-0,18942038;38,94758005;35
46212000000;1462129;46636;València/Valencia;Real;1831,5351;22437;-0,60594917;39,33791969;132
46213000000;1462135;46639;València/Valencia;Requena;81446,42;143673;-1,10026975;39,48606411;694
46214000000;1462140;46642;València/Valencia;Riba-roja de Túria;5737,58;43668;-0,57061222;39,54602535;102
46215000000;1462153;46645;València/Valencia;Riola;558,9555;14632;-0,33313298;39,19728362;9
46216000000;1462166;46648;València/Valencia;Rocafort;230,06;10374;-0,41059109;39,53068545;38
46217000000;1462172;46651;València/Valencia;Rotglà i Corberà;625,6872;26182;-0,56324832;39,0056957;115
46218000000;1462188;46654;València/Valencia;Ròtova;765,44;14307;-0,25563045;38,93270557;102
46219000000;1462191;46657;València/Valencia;Rugat;320,3998;12744;-0,3616423;38,87897808;293
46220000000;1462205;46660;València/Valencia;Sagunt/Sagunto;13392,75;111855;-0,27841866;39,67995785;49
46221000000;1462212;46663;València/Valencia;Salem;860,5144;13363;-0,38054218;38,85362785;364
46222000000;1462227;46666;València/Valencia;Sant Joanet;185,7643;6721;-0,48752134;39,07127205;38
46223000000;1462233;46669;València/Valencia;Sedaví;180,61;8967;-0,38568401;39,42520278;9
46224000000;1462248;46672;València/Valencia;Segart;664,4076;10765;-0,37319548;39,6833454;267
46225000000;1462251;46675;València/Valencia;Sellent;1400,524;16859;-0,58589549;39,03106966;80
46226000000;1462264;46678;València/Valencia;Sempere;382,5585;12131;-0,47990447;38,91969366;167
46227000000;1462270;46681;València/Valencia;Senyera;203,0591;6605;-0,51074535;39,06258989;39
46228000000;1462286;46684;València/Valencia;Serra;5736,45;34775;-0,42943566;39,68501049;330
46229000000;1462299;46687;València/Valencia;Siete Aguas;11059,4738;43349;-0,91525006;39,47083761;695
46230000000;1462303;46690;València/Valencia;Silla;2501,93;23729;-0,40918614;39,36367607;8
46231000000;1462310;46693;València/Valencia;Simat de la Valldigna;3846,51;33737;-0,31183498;39,04354005;59
46232000000;1462325;46696;València/Valencia;Sinarcas;10246,144;46179;-1,23094428;39,73421426;895
46233000000;1462331;46699;València/Valencia;Sollana;3922;35715;-0,38003433;39,27761921;4
46234000000;1462346;46702;València/Valencia;Sot de Chera;3875,1221;28333;-0,90980903;39,6213043;341
46235000000;1462359;46705;València/Valencia;Sueca;9251,6277;53215;-0,31552389;39,20242834;6
46236000000;1462362;46708;València/Valencia;Sumacàrcer;2008,9676;23459;-0,62835406;39,09401779;41
46237000000;1462378;46711;València/Valencia;Tavernes Blanques;77,75;4144;-0,36543705;39,50711211;12
46238000000;1462384;46714;València/Valencia;Tavernes de la Valldigna;4923,3424;31579;-0,26721943;39,07256604;17
46239000000;1462397;46717;València/Valencia;Teresa de Cofrentes;11080,4221;47490;-1,05099973;39,10639401;533
46240000000;1462401;46720;València/Valencia;Terrateig;627,78;13647;-0,32028226;38,89443254;258
46241000000;1462418;46723;València/Valencia;Titaguas;6321,3298;41112;-1,08071604;39,86611631;832
46242000000;1462423;46726;València/Valencia;Torrebaja;471,6;15827;-1,256043;40,095634;742
46243000000;1462439;46729;València/Valencia;Torrella;114,4539;14492;-0,57202049;38,98858019;148
46244000000;1462444;46732;València/Valencia;Torrent;6923,93;42397;-0,46496185;39,43708486;46
46245000000;1462457;46735;València/Valencia;Torres Torres;1177,2393;25478;-0,35720676;39,74362733;170
46246000000;1462460;46738;València/Valencia;Tous;12752,3706;63530;-0,58682162;39,1381579;98
46247000000;1462476;46741;València/Valencia;Tuéjar;12192,2527;52232;-1,03965285;39,76354602;604
46248000000;1462482;46744;València/Valencia;Turís;8050,5445;41580;-0,71026832;39,38884152;283
46249000000;1462495;46747;València/Valencia;Utiel;23691,2865;65284;-1,20538601;39,56715497;731
46250000000;1462508;46001;València/Valencia;València;13931,86;180122;-0,37565717;39,47534441;16
46251000000;1462515;46750;València/Valencia;Vallada;6149,7357;36806;-0,69205225;38,89460302;294
46252000000;1462520;46753;València/Valencia;Vallanca;5660,9829;36821;-1,33890097;40,06310501;977
46253000000;1462536;46756;València/Valencia;Vallés;123,547;14708;-0,5562545;38,98545785;116
46254000000;1462541;46759;València/Valencia;Venta del Moro;27216,34;112154;-1,35639044;39,48386851;724
46255000000;1462554;46765;València/Valencia;Vilallonga/Villalonga;4328,85;32353;-0,208063529;38,88447318;105
46256000000;1462567;46768;València/Valencia;Vilamarxant;7147,49;37258;-0,6217647;39,56885036;107
46257000000;1462573;46771;València/Valencia;Castelló;2030,25;24807;-0,51307146;39,07730688;35
46258000000;1462589;46774;València/Valencia;Villar del Arzobispo;4054;28956;-0,8243642;39,73297057;506
46259000000;1462592;46762;València/Valencia;Villargordo del Cabriel;7168;36681;-1,44184908;39,53700548;853
46260000000;1462606;46777;València/Valencia;Vinalesa;152,8542;6692;-0,37024391;39,53690484;23
46261000000;1462613;46780;València/Valencia;Yátova;12024;50141;-0,80828078;39,38451438;435
46262000000;1462628;46783;València/Valencia;La Yesa;8467,5204;45291;-0,96158146;39,89110862;1040
46263000000;1462634;46786;València/Valencia;Zarra;4971,839;35780;-1,07475293;39,09152563;564
46902000000;1469024;46394;València/Valencia;Gátova;3041,73;31809;-0,52085956;39,76925793;577
46903000000;1469030;46664;València/Valencia;San Antonio de Benagéber;878,99;17626;-0,50005481;39,5614377;121
46904000000;1469045;46172;València/Valencia;Benicull de Xúquer;349,668;8348;-0,38349993;39,18567881;21
47001000000;1470014;47004;Valladolid;Adalia;1626,1214;18087;-5,12051384;41,65025211;783
47002000000;1470029;47008;Valladolid;Aguasal;2702,1343;27747;-4,65253556;41,27453068;753
47003000000;1470035;47012;Valladolid;Aguilar de Campos;4983,124;32282;-5,17938513;41,98485705;775
47004000000;1470040;47016;Valladolid;Alaejos;10248,8446;46603;-5,21675691;41,30756844;752
47005000000;1470053;47020;Valladolid;Alcazarén;4804,3268;33513;-4,67125117;41,37956285;731
47006000000;1470066;47024;Valladolid;Aldea de San Miguel;1992,538;21364;-4,61850454;41,46115669;738
47007000000;1470072;47028;Valladolid;Aldeamayor de San Martín;5356,4651;34269;-4,63966658;41,51174709;704
47008000000;1470088;47032;Valladolid;Almenara de Adaja;1716,1428;17823;-4,676157;41,21405631;781
47009000000;1470091;47036;Valladolid;Amusquillo;1590,8709;21828;-4,30251896;41,74858422;774
47010000000;1470105;47040;Valladolid;Arroyo de la Encomienda;1190,89;15487;-4,79780564;41,60910756;690
47011000000;1470112;47044;Valladolid;Ataquines;4260,0474;37128;-4,80373486;41,18167458;800
47012000000;1470127;47048;Valladolid;Bahabón;2070,7678;20915;-4,28239215;41,48133983;885
47013000000;1470133;47056;Valladolid;Barcial de la Loma;2712,8504;23826;-5,28221448;41,95199417;741
47014000000;1470148;47060;Valladolid;Barruelo del Valle;1296,0884;17548;-5,06867624;41,67247049;812
47015000000;1470151;47064;Valladolid;Becilla de Valderaduey;3822,9654;28092;-5,2184285;42,09850185;729
47016000000;1470164;47068;Valladolid;Benafarces;1654,4367;19618;-5,29399232;41,6209895;739
47017000000;1470170;47072;Valladolid;Bercero;4137,1256;40323;-5,05607129;41,5635361;735
47018000000;1470186;47076;Valladolid;Berceruelo;1394,1402;17228;-5,03361111;41,58040901;788
47019000000;1470199;47080;Valladolid;Berrueces;1585,3682;19160;-5,09718917;41,94574427;769
47020000000;1470203;47084;Valladolid;Bobadilla del Campo;3270,0688;24129;-5,02255161;41,20506971;760
47021000000;1470210;47088;Valladolid;Bocigas;1631,5646;17350;-4,68093706;41,22929914;773
47022000000;1470225;47092;Valladolid;Bocos de Duero;619,9758;17313;-4,06895245;41,6235487;757
47023000000;1470231;47096;Valladolid;Boecillo;2411,8628;25099;-4,69939733;41,540459;721
47024000000;1470246;47100;Valladolid;Bolaños de Campos;2991,8588;24196;-5,28532123;42,00647207;708
47025000000;1470259;47104;Valladolid;Brahojos de Medina;2744,2002;24039;-5,04165357;41,22294495;749
47026000000;1470262;47108;Valladolid;Bustillo de Chaves;2191,5128;19167;-5,09041971;42,1328332;810
47027000000;1470278;47112;Valladolid;Cabezón de Pisuerga;4540,6;33378;-4,6472781;41,733648;700
47028000000;1470284;47116;Valladolid;Cabezón de Valderaduey;1029,6522;14274;-5,15935721;42,16721858;751
47029000000;1470297;47120;Valladolid;Cabreros del Monte;2807,9853;22856;-5,2680103;41,84768031;730
47030000000;1470301;47124;Valladolid;Campaspero;4678,9567;31176;-4,19503362;41,49147792;900
47031000000;1470318;47128;Valladolid;El Campillo;3280,4603;27663;-5,01308243;41,25717945;744
47032000000;1470323;47132;Valladolid;Camporredondo;1745,8107;20343;-4,50455666;41,473792;801
47033000000;1470339;47136;Valladolid;Canalejas de Peñafiel;3210,1736;28304;-4,11644855;41,52711742;897
47034000000;1470344;47140;Valladolid;Canillas de Esgueva;2352,0814;22806;-4,12464899;41,75610185;816
47035000000;1470357;47144;Valladolid;Carpio;5649,784;46270;-5,11198964;41,21509216;759
47036000000;1470360;47148;Valladolid;Casasola de Arión;2772,7223;26155;-5,24058115;41,57905514;711
47037000000;1470376;47152;Valladolid;Castrejón de Trabancos;3019,9654;24657;-5,17048432;41,25181545;736
47038000000;1470382;47156;Valladolid;Castrillo de Duero;2580,5;27436;-4,01517902;41,57554219;818
47039000000;1470395;47160;Valladolid;Castrillo-Tejeriego;3592,2368;30088;-4,37075411;41,70358495;800
47040000000;1470409;47164;Valladolid;Castrobol;1687,3907;19693;-5,31495724;42,13617387;772
47041000000;1470416;47168;Valladolid;Castrodeza;1597,0283;20457;-4,95864394;41,64800008;767
47042000000;1470421;47172;Valladolid;Castromembibre;1684,5689;19337;-5,30538312;41,67387255;785
47043000000;1470437;47176;Valladolid;Castromonte;8700,915;51613;-5,04074349;41,77339146;842
47044000000;1470442;47180;Valladolid;Castronuevo de Esgueva;2920,698;25449;-4,5877022;41,68153598;752
47045000000;1470455;47184;Valladolid;Castronuño;12446,1165;50486;-5,26249802;41,39048548;701
47046000000;1470468;47188;Valladolid;Castroponce;2486,9138;22177;-5,1821559;42,12648574;739
47047000000;1470474;47192;Valladolid;Castroverde de Cerrato;3245,8804;38064;-4,2204115;41,7569167;779
47048000000;1470480;47196;Valladolid;Ceinos de Campos;3611,4639;26459;-5,15100116;42,03163863;763
47049000000;1470493;47200;Valladolid;Cervillego de la Cruz;2133,159;19653;-4,94958959;41,18677361;754
47050000000;1470506;47204;Valladolid;Cigales;6096,7016;38081;-4,69985679;41,75812789;745
47051000000;1470513;47208;Valladolid;Ciguñuela;3036,2294;25069;-4,85684605;41,6398996;821
47052000000;1470528;47212;Valladolid;Cistérniga;3176,8297;28023;-4,68570214;41,61228354;735
47053000000;1470534;47216;Valladolid;Cogeces de Íscar;1356,1868;17181;-4,54616224;41,40670409;735
47054000000;1470549;47220;Valladolid;Cogeces del Monte;7351,8563;50099;-4,31504717;41,51120794;885
47055000000;1470552;47224;Valladolid;Corcos;4259,3618;47252;-4,69445134;41,81144578;789
